Station Code,Name of Monitoring Location,State Name,Temp_Min,Temp_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,DOB_Max,Nitrate?N + Nitrite_N Min,Nitrate?N + Nitrite_N Max,Fecal Coliform_Min,Fecal Coliform_Max,Total Coliform_Min,Total Coliform_Max,Total Dissolved Solids_Min,Total Dissolved Solids_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max
2582,"HAND PUMP WATER AT DARBHANGA BUS STAND,DARBHANGA",BIHAR,28,28,7.58,8.1,390,391,?,?,BDL,BDL,13,350,33,1600,252,268,0.43,0.47,?,?
2583,"HAND PUMP WATER AT BUSSTAND, GOPALGANJ",BIHAR,22,24,6.99,7.01,451,1880,?,?,2.45,2.45,BDL,BDL,BDL,BDL,330,1090,0.24,0.54,?,?
2584,"HAND PUMP WATER AT THAWAYMANDIR CAMPUS, GOPALGANJ",BIHAR,22,24,6.8,7.1,503,1020,?,?,BDL,BDL,17,17,13,49,342,812,0.25,0.25,?,?
2585,"TAP WATER NEAR PANI TANKI ATJEHANABAD COURT, JEHANABAD",BIHAR,28,28,7.46,7.76,576,1250,?,?,0.49,6.58,BDL,BDL,6.8,6.8,468,826,0.63,0.98,?,?
2586,"HAND PUMP WATER AT BUSSTAND, KATIHAR",BIHAR,23,25,6.89,7.2,429,530,?,?,0.91,0.91,13,13,33,33,256,366,0.47,0.47,?,?
2587,"HAND PUMP WATER NEARSADAR HOSPITAL, KHAGARIA",BIHAR,24,26,7.32,7.5,677,850,?,?,BDL,BDL,BDL,BDL,BDL,BDL,426,630,BDL,BDL,?,?
2588,"HAND PUMP WATER AT D.MOFFICE, KISHANGANJ",BIHAR,22,27,6.74,7.2,329,492,?,?,4.35,5.47,13,13,23,23,216,338,BDL,BDL,?,?
2589,"HAND PUMP WATER NEAR D.MOFFICE, MADHEPURA",BIHAR,26,27,7.18,7.3,612,636,?,?,3.81,3.81,7.8,7.8,23,23,412,434,0.98,0.98,?,?
2590,"HAND PUMP WATER AT COLLECTRIATE OFFICE,MADHUBANI",BIHAR,29,29,7.22,8.2,832,840,?,?,BDL,BDL,BDL,BDL,2,2,552,580,0.41,0.9,?,?
2591,"TAP WATER INSIDE THE CAMPUS OF GOVERNMENT TOURISTCAFETERIA, NALANDA",BIHAR,29,29,7.22,7.32,1055,1660,?,?,2.57,3.31,BDL,BDL,BDL,BDL,718,1262,0.69,1.24,?,?
2592,"HAND WATER AT CIVIL COURTBIHAR SHARIF, NALANDA",BIHAR,26,28,7.46,7.73,497,643,?,?,0.57,5.31,BDL,BDL,2,2,342,452,0.42,1.15,?,?
2593,"HANDPUMP WATER AT COLLECTRIATECAMPUS,NAWADAH",BIHAR,27,27,7,7,1059,1059,?,?,4.57,4.57,BDL,BDL,BDL,BDL,720,720,0.52,0.52,?,?
2594,"HAND PUMP WATER NEARSADAR HOSPITAL,SAHARSA",BIHAR,22,27,6.91,7.2,753,868,?,?,2.37,2.37,BDL,BDL,BDL,BDL,518,520,0.48,1.13,?,?
2595,"GROUND WATER FROM COLLECTRIATE CAMPUS,SAMASTIPUR",BIHAR,27,28,7.25,7.38,935,1310,?,?,0.51,0.78,17,280,49,350,644,886,0.44,0.45,?,?
2596,"GROUND WATER FROM SRI RAMJANKI MANDIR, SITAMARHI",BIHAR,28,28,7.54,8.1,320,334,?,?,BDL,BDL,4.5,220,6.8,350,190,228,BDL,BDL,?,?
2597,"GROUND WATER ATCOLLECTRIATE CAMPUS, SIWAN",BIHAR,23,24,7.6,7.7,416,1300,?,?,2.34,2.34,17,240,27,540,326,846,0.28,0.59,?,?
2598,"BOREWELL WATER NEAR DHARMSHALA SASARAM,ROHTAS",BIHAR,28,29,7.22,8.2,352,1180,?,?,0.46,0.86,BDL,BDL,2,2,268,822,0.26,1.52,?,?
2599,"GROUND WATER BUS STANDSASARAM, ROHTAS",BIHAR,28,38,7.27,7.3,860,897,?,?,0.54,0.65,BDL,BDL,2,2,574,654,0.71,1.01,?,?
2600,"GROUND WATER AT RAILWAY STATION CAMPUS,HAJIPUR ATVAISHALI",BIHAR,22,29,7.22,7.49,976,1130,?,?,1.24,2.31,79,79,240,240,634,792,0.54,0.66,?,?
3138,"GROUND WATER FROM ARANEAR RAILWAY STATION, ARA",BIHAR,19,25,7.16,7.46,801,926,?,?,1.71,2.89,920,920,1600,1600,496,630,0.48,0.55,?,?
3139,GROUND WATER NEAR BUSSTAND ARARIA,BIHAR,26,26,6.91,7.1,503,719,?,?,1.37,5.58,23,23,170,170,362,470,0.24,0.24,?,?
3140,"GROUND WATER AT RAILWAYSATION,  BETTIAH",BIHAR,22,30,7.02,7.23,361,411,?,?,BDL,BDL,13,13,49,49,280,308,0.22,0.22,?,?
3141,"GROUND WATER AT LORD BUDDHA TEMPLE OUTSIDE MAINTEMPLE,BODHGAYA",BIHAR,27,27,7.34,7.35,971,999,?,?,0.46,0.46,BDL,BDL,BDL,BDL,670,788,0.54,1.74,?,?
3142,"GROUND WATER FROMN BUSSTAND CHOWK,BIKRAMGANJ",BIHAR,27,29,7.47,7.63,583,683,?,?,2.32,2.32,33,33,49,130,428,472,0.52,0.94,?,?
3143,GROUND WATER FROM BAGAHABAZAR BAGAHA,BIHAR,22,25,6.78,6.91,1040,1310,?,?,2.48,5.4,BDL,BDL,BDL,BDL,624,1012,BDL,BDL,?,?
3144,"GROUND WATER NEAR ANSCOLLEGE,BARH",BIHAR,24,25,6.74,7.81,378,773,?,?,0.31,0.31,BDL,BDL,BDL,BDL,244,534,0.55,0.55,?,?
3145,"GROUND WATER NEAR MUFFASIL THANA MORE,DEHRION SONE",BIHAR,27,27,6.73,7.31,643,1010,?,?,3.96,7.58,350,350,920,920,474,748,0.31,0.37,?,?
3146,"GROUND WATER FROMDUMRAON,PANI TANKI (PHED)",BIHAR,19,25,7.16,7.46,581,926,?,?,0.39,2.89,BDL,BDL,BDL,BDL,398,630,0.48,0.67,?,?
3147,"GROUND WATER FROM JAYNAGAR RAILWAY STATION,JAYNAGAR",BIHAR,27,28,7.25,8.04,633,640,?,?,BDL,BDL,22,23,43,79,368,436,0.61,0.7,?,?
3148,"GROUND WATER FROM JAMALPUR POLICE STATION,JAMALPUR",BIHAR,23,28,7.5,7.56,782,832,?,?,2.19,3.32,280,280,350,350,576,578,0.38,0.51,?,?
3149,"GROUND WATER FROM KUDRARAILWAY STATION, KAIMUR",BIHAR,27,28,7.44,7.47,597,1290,?,?,0.45,0.45,BDL,BDL,BDL,BDL,446,918,0.54,0.73,?,?
3150,"GROUND WATER AT MAIN ROADNEAR KALI MANIR,MANER",BIHAR,24,25,7.24,7.39,667,803,?,?,1.66,1.79,4.5,4.5,13,13,518,540,0.54,0.73,?,?
3151,GROUND WATER FROM GOVT.GUEST HOUSE MOHANIA,BIHAR,29,29,7.14,7.38,1030,1530,?,?,1.25,1.25,BDL,BDL,BDL,BDL,740,1124,0.61,0.92,?,?
3152,"GROUND WATER FROM OLD BUSSTAND,NARKATIAGANJ",BIHAR,22,29,6.94,7.12,238,248,?,?,BDL,BDL,23,23,33,33,162,186,BDL,BDL,?,?
3153,"GROUND WATER NEAR CHURCHHIGH SCHOOL,PIRO",BIHAR,28,29,7.33,7.48,844,1400,?,?,0.6,2.7,130,130,240,240,656,1032,0.76,0.84,?,?
3154,GROUND WATER FROMRAMKUND GAYA,BIHAR,27,28,7.18,7.45,909,1390,?,?,1.89,6.42,27,27,130,130,666,960,0.9,1.33,?,?
3155,"GROUND WATER FROM SUPUALBUS STAND, SUPAUL",BIHAR,25,27,6.84,7.1,711,967,?,?,0.56,1.83,BDL,BDL,BDL,BDL,440,642,0.21,0.21,?,?
3156,"GROUND WATER FROM SAMASTIPUR BUSSTAND,SAMASTIPUR",BIHAR,27,28,7.24,7.29,910,1210,?,?,0.56,0.6,350,350,920,920,618,786,0.43,0.61,?,?
3157,"GROUND WATER FROM  J.P.PARK CHOWK ,SULTANGANJ",BIHAR,19,26,7.25,7.62,971,1150,?,?,3.51,3.51,11,11,22,22,632,910,0.34,0.78,?,?
3158,"GROUND WATER NEAR GOVT.HOSPITAL, SHERGHATI",BIHAR,28,28,6.89,7.24,652,701,?,?,1.78,3.7,920,920,1600,1600,462,540,0.69,1.06,?,?
3159,"GROUND WATER FROM RAJKIYAHIGH SCHOOL ,SHAHPUR",BIHAR,19,25,7,7.28,689,721,?,?,1.28,1.8,BDL,BDL,2,2,454,520,0.53,0.66,?,?
3160,GROUND WATER FROM RAXAULBUS STAND RAXAUL,BIHAR,21,29,6.88,7.25,289,306,?,?,0.62,0.62,BDL,BDL,BDL,BDL,196,220,0.23,0.23,?,?
3161,GROUND WATER NEAR BUSSTAND KATIHAR,BIHAR,23,25,6.91,7.1,696,920,BDL,BDL,0.49,0.49,BDL,BDL,BDL,BDL,468,598,BDL,BDL,?,?
3162,"GROUND WATER NEAR VAISHALI BLOCK OFFICE,AT HAJIPUR,VAISHALI",BIHAR,23,23,7.77,7.77,759,759,?,?,BDL,BDL,BDL,BDL,BDL,BDL,494,494,0.77,0.77,?,?
2041,"GROUND WATER FROM SECTOR34, CHANDIGARH",CHANDIGARH,26,27.5,7,7.1,785,882,1.5,1.5,3.9,3.9,BDL,BDL,33,33,394,472,0.26,0.26,BDL,BDL
2043,GROUND WATER PALSORACHANDIGARH,CHANDIGARH,28,28,7.6,7.6,948,948,BDL,BDL,1.7,1.7,BDL,BDL,79,79,422,422,0.22,0.22,BDL,BDL
2044,GROUND DHANAS CHANDIGARH,CHANDIGARH,27,28,7,7,689,968,BDL,BDL,3.7,4.5,BDL,BDL,27,49,308,428,BDL,BDL,BDL,BDL
2045,"GROUND WATER  DADU MAJRACOLONY, CHANDIGARH",CHANDIGARH,27,28,7.1,7.4,599,859,1.1,1.2,4.7,4.9,BDL,BDL,33,41,276,466,0.53,0.54,BDL,BDL
1622,BORE WELL WATER SAMPLENEAR TIFRA I.A. BILASPUR,CHHATTISGARH,28,33,7.5,7.8,316,316,1.1,1.1,0.46,0.46,BDL,BDL,BDL,BDL,270,270,?,?,?,?
1623,BORE WELL WATER SAMPLE FROM BEC FERTILIZER OUTSIDE OF FACTORY PREMISES (NEARBANAK CHOWK),CHHATTISGARH,28.5,33,7.5,8,310,312,1.2,1.2,0.46,0.47,BDL,BDL,2.1,2.1,270,270,?,?,?,?
3171,"HAND PUMP WATER 14/10NEPALI MOHLLA, SHANKAR",CHHATTISGARH,24,28,7.21,7.52,1425,1425,3,8,0.1,40,40,40,34,34,90,200,?,?,?,?
3172,"BOREWELL/ HANDPUMP INROGBAHRI VILLAGE, KORBA",CHHATTISGARH,26.2,26.3,7.01,7.37,375,3692,BDL,BDL,1.27,18.79,2,2,2.2,12,104,149,?,?,?,?
3173,"BOREWELL/ HANDPUMP INPARSABHATA, BALCO, KORBA",CHHATTISGARH,26.1,26.2,7.05,7.41,496,4565,BDL,BDL,1.21,15.63,2,2,2.2,8,95,166,?,?,?,?
3174,"BOREWELL/ HANDPUMP INDHANRAS, NTPC, KORBA",CHHATTISGARH,26.3,26.4,7.23,7.26,242,1602,BDL,BDL,1.68,20.69,2,2,2,2,110,162,?,?,?,?
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN AND DIU,29.3,30.1,7.33,7.36,889,913,BDL,BDL,4.03,4.23,6,10,12,18,602,604,0.33,0.33,0.01,0.01
2448,"GROUND WATER FROM VILLAGE BHIMPORE, DAMAN",DAMAN AND DIU,29.1,30.1,7.33,7.37,489,502,BDL,BDL,3.96,4.18,28,38,62,72,322,341,BDL,BDL,0.01,0.01
2449,"WELL AT VILLAGE RINGANWADA, DAMAN",DAMAN AND DIU,29.1,29.9,7.35,7.44,2025,2109,BDL,BDL,1.78,1.82,6,8,12,12,1296,1350,0.29,0.31,0.01,0.01
2450,"WELL AT VILLAGE DUNETHA, DAMAN",DAMAN AND DIU,29.6,29.8,7.12,7.34,703,765,BDL,BDL,2.2,2.5,4,6,10,14,449,489,0.62,0.63,0.01,0.01
2451,"WELL AT VILLAGE DABHEL, DAMAN",DAMAN AND DIU,28.9,29.8,7.19,7.53,1203,1307,BDL,BDL,1.85,1.92,4,8,8,12,806,836,0.22,0.29,0.01,0.01
2452,"WELL AT VILLAGE KACHIGAM, DAMAN",DAMAN AND DIU,29,29.7,7.12,7.25,467,489,BDL,BDL,3.68,3.82,16,22,32,36,308,322,BDL,BDL,0.01,0.01
2453,"WELL AT VILLAGE KHANVEL, DNH",DAMAN AND DIU,28.9,29.6,7.17,7.42,518,576,BDL,BDL,2.37,2.57,6,10,14,22,341,385,0.38,0.43,0.01,0.01
2454,"WELL AT VILLAGE ATHAL, DNH",DAMAN AND DIU,29.4,29.4,7.2,7.6,580,589,BDL,BDL,BDL,BDL,6,12,12,20,317,400,0.5,0.7,0.01,0.01
2455,"WELL AT VILLAGE MASAT, DNH",DAMAN AND DIU,28.7,29.5,7.07,7.21,1015,1209,BDL,BDL,4.46,4.63,8,12,16,24,670,761,0.25,0.25,0.01,0.01
2456,"WELL AT VILLAGE PIPERIA, DNH",DAMAN AND DIU,28.9,29.8,7.21,7.24,2715,2715,BDL,BDL,3.3,3.59,2,6,8,14,1792,1873,0.84,0.92,0.01,0.01
2457,"WELL AT VILLAGE GALONDA, DNH",DAMAN AND DIU,28.9,29.8,7.53,7.55,425,451,BDL,BDL,1.35,1.47,6,6,10,16,295,312,0.26,0.3,0.01,0.01
2458,WELL AT VILLAGE DADRA,DAMAN AND DIU,29.2,29.7,7.53,7.81,3584,3719,BDL,BDL,1.55,1.72,4,8,14,16,2329,2491,0.23,0.27,0.01,0.01
3477,"WELL AT ALIPUR, DELHI",DELHI,?,?,7.6,7.6,?,?,?,?,BDL,BDL,?,?,?,?,896,911,?,?,?,?
3479,"WELL AT AURBINDO MARG,DELHI",DELHI,?,?,7.2,7.3,?,?,?,?,0.41,0.45,?,?,?,?,612,623,?,?,?,?
3480,"WELL AT BAWANA, DELHI",DELHI,?,?,7.3,7.6,?,?,?,?,0.52,0.65,?,?,?,?,258,279,?,?,?,?
3483,"WELL AT BURARI, DELHI",DELHI,?,?,7.5,7.7,?,?,?,?,BDL,BDL,?,?,?,?,352,768,?,?,?,?
3485,"WELL AT DEFENCE COLONY,DELHI",DELHI,?,?,6.9,7.1,?,?,?,?,0.4,0.42,?,?,?,?,280,295,?,?,?,?
3488,"WELL AT DILSHAD GARDEN,DELHI",DELHI,?,?,6.9,7.1,?,?,?,?,BDL,BDL,?,?,?,?,572,600,?,?,?,?
3489,"WELL AT DWARKA, DELHI",DELHI,?,?,6.9,7.1,?,?,?,?,BDL,BDL,?,?,?,?,570,577,?,?,?,?
3490,"WELL AT FATEH PUR BERI, DELHI",DELHI,?,?,7.1,7.2,?,?,?,?,0.64,0.72,?,?,?,?,621,627,?,?,?,?
3492,"WELL AT GAJIPUR, DELHI",DELHI,?,?,7.2,7.4,?,?,?,?,0.31,0.35,?,?,?,?,690,700,?,?,?,?
3493,"WELL AT GANDHI NAGAR, DELHI",DELHI,?,?,7.1,7.4,?,?,?,?,BDL,BDL,?,?,?,?,502,521,?,?,?,?
3494,"WELL AT HAIDERPUR, DELHI",DELHI,?,?,-6.7,6.9,?,?,?,?,BDL,BDL,?,?,?,?,790,798,?,?,?,?
3496,"WELL AT ISBT, DELHI",DELHI,?,?,7.2,7.7,?,?,?,?,0.73,0.79,?,?,?,?,746,842,?,?,?,?
3498,"WELL AT KALKA JI, DELHI",DELHI,?,?,7,7.1,?,?,?,?,0.48,0.49,?,?,?,?,460,469,?,?,?,?
3500,"WELL AT KAMLA NAGAR, DELHI",DELHI,?,?,7.4,7.9,?,?,?,?,0.32,0.38,?,?,?,?,512,534,?,?,?,?
3503,"WELL AT KAROL BAGH, DELHI",DELHI,?,?,7,7.2,?,?,?,?,0.32,0.32,?,?,?,?,355,395,?,?,?,?
3514,"WELL AT MATIALA, DELHI",DELHI,?,?,7.1,7.2,?,?,?,?,0.31,0.32,?,?,?,?,812,819,?,?,?,?
3515,"WELL AT MAYA PURI, DELHI",DELHI,?,?,6.6,7.2,?,?,?,?,0.43,0.43,?,?,?,?,475,540,?,?,?,?
3516,"WELL AT MAYUR VIHAR, DELHI",DELHI,?,?,7.2,7.5,?,?,?,?,BDL,BDL,?,?,?,?,475,495,?,?,?,?
3517,"WELL AT NAJAFGARH, DELHI",DELHI,?,?,7.3,7.4,?,?,?,?,0.59,0.59,?,?,?,?,765,770,?,?,?,?
3518,"WELL AT NARAINA INDL AREA,DELHI",DELHI,?,?,7.1,7.2,?,?,?,?,0.48,0.5,?,?,?,?,860,874,?,?,?,?
3520,"WELL AT OKHLA, DELHI",DELHI,?,?,7,7.2,?,?,?,?,0.85,0.9,?,?,?,?,844,853,?,?,?,?
3523,"WELL AT PARIVESH BHAWAN,DELHI",DELHI,?,?,7.2,7.3,2297,2377,?,?,0.33,3.12,BDL,BDL,BDL,BDL,1307,1448,0.5,0.5,BDL,BDL
3524,"WELL AT PASCHIM VIHAR, DELHI",DELHI,?,?,7.4,7.4,?,?,?,?,BDL,BDL,?,?,?,?,1220,1250,?,?,?,?
3525,"WELL AT PATEL NAGAR, DELHI",DELHI,?,?,7.3,7.4,?,?,?,?,BDL,BDL,?,?,?,?,405,415,?,?,?,?
3526,"WELL AT PATPAR GANJ, DELHI",DELHI,?,?,7.4,7.6,?,?,?,?,0.41,0.41,?,?,?,?,1109,1123,?,?,?,?
3527,"WELL AT PATPARGANJ INDLAREA, DELHI",DELHI,?,?,7.4,7.9,?,?,?,?,1.25,1.25,?,?,?,?,1102,1109,?,?,?,?
3528,"WELL AT PEERAGARHI, DELHI",DELHI,?,?,7.6,7.8,?,?,?,?,BDL,BDL,?,?,?,?,3354,3370,?,?,?,?
3529,"WELL AT PILANJI, DELHI",DELHI,?,?,7.5,7.5,?,?,?,?,0.32,0.32,?,?,?,?,319,342,?,?,?,?
3530,"WELL AT PRIYA ENCLAVE, DELHI",DELHI,?,?,7.1,7.2,?,?,?,?,BDL,BDL,?,?,?,?,424,478,?,?,?,?
3531,"WELL AT QUTAB GARH, DELHI",DELHI,?,?,7.7,7.8,?,?,?,?,0.49,0.5,?,?,?,?,2775,2790,?,?,?,?
3532,"WELL AT RAJENDER NAGAR,DELHI",DELHI,?,?,7.2,7.5,?,?,?,?,0.7,0.88,?,?,?,?,407,448,?,?,?,?
3533,"WELL AT RAJPURA ROAD, DELHI",DELHI,?,?,7.5,7.7,?,?,?,?,0.31,0.32,?,?,?,?,332,339,?,?,?,?
3534,"WELL NEAR GURUDWARA SHRIRAKABGANJ SAHIB, DELHI",DELHI,?,?,6.9,7,?,?,?,?,0.4,0.4,?,?,?,?,724,801,?,?,?,?
3535,"WELL AT ROHINI, DELHI",DELHI,?,?,7.1,7.6,?,?,?,?,1.17,1.26,?,?,?,?,298,375,?,?,?,?
3536,"WELL AT SAKET, DELHI",DELHI,?,?,7.1,7.3,?,?,?,?,0.34,0.34,?,?,?,?,515,518,?,?,?,?
3537,"WELL AT SHAHDARA, DELHI",DELHI,?,?,6.5,6.9,?,?,?,?,0.47,0.58,?,?,?,?,428,440,?,?,?,?
3538,"WELL AT SINGHU BORDER, DELHI",DELHI,?,?,7.5,7.6,?,?,?,?,0.83,0.83,?,?,?,?,1040,1114,?,?,?,?
3539,"WELL AT SINGOLA, DELHI",DELHI,?,?,7.4,7.5,?,?,?,?,0.44,0.51,?,?,?,?,1680,1710,?,?,?,?
3540,"WELL AT SULTANPURI, DELHI",DELHI,?,?,7.4,7.5,?,?,?,?,0.4,0.42,?,?,?,?,684,690,?,?,?,?
3541,"WELL AT TIKRI KALAN , DELHI",DELHI,?,?,7,7.5,?,?,?,?,0.74,0.75,?,?,?,?,746,755,?,?,?,?
3542,"WELL AT TILAK NAGAR, DELHI",DELHI,?,?,7.5,7.7,?,?,?,?,0.31,0.61,?,?,?,?,372,380,?,?,?,?
3543,"WELL AT TRILOKPURI, DELHI",DELHI,?,?,7.1,7.3,?,?,?,?,0.52,0.65,?,?,?,?,524,555,?,?,?,?
3544,"WELL AT UJWAH, DELHI",DELHI,?,?,7.2,7.4,?,?,?,?,0.83,0.83,?,?,?,?,394,402,?,?,?,?
3545,"WELL AT VASANT KUNJ, DELHI",DELHI,?,?,7.1,7.4,?,?,?,?,0.35,0.35,?,?,?,?,687,701,?,?,?,?
3546,WELL AT VASANT VIHAR,DELHI,?,?,7.2,7.4,?,?,?,?,0.31,0.35,?,?,?,?,400,437,?,?,?,?
2277,WELL AT VERNAINDI.ESTATE.(M/S CIPLA LIMITED),GOA,30,31,6.62,7.04,339,392,1.1,1.7,0.32,3.72,BDL,BDL,2,2,229,284,BDL,BDL,0.01,0.01
2278,WELL AT SANCOALE INDL.ESTATE,GOA,29,29,6.43,6.5,283,1867,1.6,1.6,0.32,5.74,13,13,23,23,157,1262,0.7,2.8,0.01,0.01
2280,WELL AT KUDAI INDL. ESTATE(M/S CADILAHEALTHCARE LIMITED),GOA,28,30,5.5,7.7,57,59,3.2,3.2,0.32,0.32,BDL,BDL,BDL,BDL,36,38,BDL,BDL,0.01,0.01
2281,WELL AT CORLIM INDL. ESTATE,GOA,28,29,?,6.68,57,100,1.5,1.8,0.32,0.32,4.5,4.5,23,23,38,68,0.25,0.25,0.01,0.01
2282,WELL AT PILERNE INDUSTRIALESTATE(M/S UNICHEM ),GOA,28,29,6.95,7.22,270,317,2.2,2.2,0.32,0.4,BDL,BDL,23,23,169,191,0.6,0.6,0.01,0.01
3193,BORE WELL AT CUNCOLIMINDUSTRIAL ESTATE,GOA,30,31,6.74,7.4,728,791,1.2,1.2,0.32,0.32,240,240,4.5,350,52,451,0.4,0.4,0.01,0.01
3194,BORE WELL AT BETHORAINDUSTRIAL ESTATE,GOA,28,28,5.61,6.1,98,102,BDL,BDL,0.32,0.72,2,2,6.8,6.8,63,65,BDL,BDL,0.01,0.01
3195,BORE WELL AT MADKAIMINDUSTRIAL ESTATE,GOA,28,29,6.35,7.6,78,194,BDL,BDL,0.32,0.92,BDL,BDL,4.5,4.5,46,130,BDL,BDL,0.01,0.01
4409,SALMONA SPRING,GOA,26,29,5.48,7.42,48,171,1.2,1.7,0.32,2.12,33,2400,46,3500,28,100,0.33,0.33,0.01,0.01
3,WELL AT AHMEDABAD,GUJARAT,30,30,7.36,7.36,1490,1490,1.6,1.6,0.4,0.4,2,2,2,2,920,920,1.68,1.68,?,?
6,WELL AT BARODA,GUJARAT,28,29,7.64,7.75,1627,1702,BDL,BDL,0.45,1.77,BDL,BDL,BDL,BDL,1054,1296,0.91,1.27,BDL,BDL
1948,GROUND WATER ATBHAVNAGAR,GUJARAT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1949,GROUND WATER AT AMRELI,GUJARAT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1950,GROUND WATER AT JUNAGADH,GUJARAT,26,28,7.45,8.22,1112,2169,1,1.2,0.37,1.33,BDL,BDL,BDL,BDL,752,1456,0.3,0.3,BDL,BDL
1951,"GROUND WATER AT RAJKOTGROUND WATER NR. DISTRICT CO?OPERATIVE BANK, NR. RAIYA CIRCLE, RAIYA ROADRAJKOT",GUJARAT,30,30,8.39,8.39,1768,1768,1.1,1.1,1.24,1.24,BDL,BDL,BDL,BDL,1204,1204,BDL,BDL,BDL,BDL
1952,"GROUND WATER AT SURENDRANAGARAT. BHAVANI PLASTIC (STEELMAN OXYGEN,PLOT NO.C1/613, PHASE 3, OPP",GUJARAT,29,30,7.72,8.37,2690,4584,1.1,1.2,1.21,1.22,?,?,?,?,1660,3036,1.21,1.21,BDL,BDL
1953,"GROUND WATER AT JAMNAGARBOREWELL OF RAMESHWAR TEMPLE, NEAR RAMESHWAR CHOWK,JAMNAGAR",GUJARAT,27,28,7.25,7.7,1064,1524,BDL,BDL,0.33,0.34,BDL,BDL,BDL,BDL,576,758,0.23,0.25,BDL,BDL
1954,"GROUND WATER AT BHUJODHAV PARK SOCIETY?2,PRAMUKH SWAMI NAGAR ROAD,BEHIND ASHAPURA SCHOOL,TA:BHUJ,DIST;KUTCH (WEST)",GUJARAT,30,31,7.55,7.98,3190,3550,1.5,1.6,0.33,0.39,BDL,BDL,2,2,2312,2402,0.55,0.62,?,?
1955,"GROUND WATER AT PALANPURBEHIND JILLA SEVA SADAN?2, NEAR JORAVAR PALACE, PALANPUR, DIST?BANASKANTHA",GUJARAT,26,29,7.33,7.8,1956,2008,1.2,1.2,0.67,2.54,2,2,2,2,982,1090,0.78,0.81,BDL,BDL
1956,"GROUND WATER AT MEHASANAMODHERA GIDC, TAL& DIST : MEHSANA",GUJARAT,29,29,7.49,7.7,2992,2992,BDL,BDL,0.49,0.49,BDL,BDL,BDL,BDL,1802,2112,0.72,0.86,BDL,BDL
1957,"GROUND WATER AT SIDDHPUR (DIST.PATAN)AHMEDABAD? PALANUR HIGHWAY, TAVADIYA CROSSING, NEAR MADHIVAI,SIDDPUR, DIST?PATAN",GUJARAT,27,29,7.73,8.12,1666,2178,1.1,1.1,0.44,0.51,2,2,2,2,750,960,1.66,3.15,BDL,BDL
1958,"GROUND WATER AT HIMATNAGARBOREWELL OF HIMATNAGAR NAGARPALIKA, AT. HIMATNAGAR, DIST.SABARKANTHA",GUJARAT,25,27,7.84,7.97,856,1021,1.8,1.8,0.53,0.54,2,2,2,2,572,684,0.38,0.45,BDL,BDL
1959,"GROUND WATER AT NADIADBOREWELL OF  SANTRAMMANDIR, NADIAD,DIST: KHEDA",GUJARAT,28,34,7.63,7.9,2014,2066,BDL,BDL,1.06,10.11,BDL,BDL,BDL,BDL,1216,1340,0.6,0.96,BDL,BDL
1960,"GROUND WATER AT DAHODWELL AT HINDU DHARAMASHALA, STATIONROAD, DAHOD",GUJARAT,28,29,7.91,8.17,784,870,BDL,BDL,1.47,2.92,BDL,BDL,BDL,BDL,508,580,1.28,2.01,BDL,BDL
1961,"GROUND WATER AT GODHARAWELL AT OFFICE OF PANCHMAHAL INDUSTRIES FADERATION, NEAR CIRCUITHOUSE, GODHRA",GUJARAT,28,29,7.5,7.72,1060,1753,BDL,BDL,0.59,6.71,BDL,BDL,BDL,BDL,690,1050,0.88,0.96,BDL,BDL
1962,VADODARA (INDUSTRIAL?NANDESARI)GIDC?NANDESARI,GUJARAT,28,30,6.98,8.06,5228,12930,1.7,2.1,0.96,5.9,BDL,BDL,BDL,BDL,3712,9400,0.94,1.81,BDL,BDL
1964,"PANDESARA (INDSTRIAL)SURATPANDESARA GIDC, SURAT",GUJARAT,29,30,6.88,8.17,3092,6847,1.6,1.7,0.41,0.87,2,2,2,2,1854,4768,0.49,0.51,BDL,BDL
1965,"MORA?HAJIRA (INDUSTRIAL),HAJIRAHAZIRA,SURAT.",GUJARAT,29,29,8.25,8.25,787,787,1.5,1.5,?,?,2,2,2,2,364,364,0.54,0.54,BDL,BDL
1967,"ATUL, VILLAGE G.W, (VALSAD)B/W AT ATUL VILLAGEG.W",GUJARAT,28,28,7.36,7.36,1878,1878,BDL,BDL,0.51,0.51,BDL,BDL,BDL,BDL,1138,1138,0.52,0.52,?,?
1968,"VAPI INDUSTRIAL AREA (RAJASHTHAN BHAVAN) U/S, VAPIB/W AT VAPI INDUSTRIAL AREA U/S IN RAJASTHAN BHAVANSILVASA RD, OPPOSITE GURUDWARA, GIDC, VAPI,GUJARAT 396195",GUJARAT,27,27,7.54,7.54,663,663,BDL,BDL,0.49,0.49,BDL,BDL,BDL,BDL,424,424,0.48,0.48,?,?
